YYYYMMDDHH,TY,EYE,GUSTS,MRD,VMAX,MSLP,MAXSEAS,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME
2018082012, TY,34,185,150,145,165,1002,210,25,0,40,0,0,0,     SOULIK
2018082012, TY,50,100,85,75,85,1002,210,25,0,40,0,0,0,     SOULIK
2018082012, TY,64,65,55,45,50,1002,210,25,0,40,0,0,0,     SOULIK
2018082018, TY,34,195,180,135,155,1002,210,27,0,45,0,0,0,     SOULIK
2018082018, TY,50,120,100,75,85,1002,210,27,0,45,0,0,0,     SOULIK
2018082018, TY,64,65,55,55,55,1002,210,27,0,45,0,0,0,     SOULIK
2018082100, TY,34,200,170,135,160,1001,210,27,0,45,0,0,0,     SOULIK
2018082100, TY,50,115,95,75,90,1001,210,27,0,45,0,0,0,     SOULIK
2018082100, TY,64,60,50,40,45,1001,210,27,0,45,0,0,0,     SOULIK
2018082106, TY,34,205,180,130,170,1001,210,30,0,50,0,0,0,     SOULIK
2018082106, TY,50,115,105,70,105,1001,210,30,0,50,0,0,0,     SOULIK
2018082106, TY,64,65,55,35,60,1001,210,30,0,50,0,0,0,     SOULIK
2018082112, TY,34,205,160,135,160,1000,210,30,0,50,0,0,0,     SOULIK
2018082112, TY,50,90,85,70,90,1000,210,30,0,50,0,0,0,     SOULIK
2018082112, TY,64,55,45,40,50,1000,210,30,0,50,0,0,0,     SOULIK
2018082118, TY,34,230,155,135,135,1000,210,35,0,60,0,0,0,     SOULIK
2018082118, TY,50,90,75,50,80,1000,210,35,0,60,0,0,0,     SOULIK
2018082118, TY,64,55,55,35,45,1000,210,35,0,60,0,0,0,     SOULIK
2018082200, TY,34,220,165,130,150,1001,220,32,0,55,0,0,0,     SOULIK
2018082200, TY,50,100,80,65,80,1001,220,32,0,55,0,0,0,     SOULIK
2018082200, TY,64,65,45,45,50,1001,220,32,0,55,0,0,0,     SOULIK
2018082206, TY,34,210,175,120,145,1001,220,32,0,55,0,0,0,     SOULIK
2018082206, TY,50,115,95,65,75,1001,220,32,0,55,0,0,0,     SOULIK
2018082206, TY,64,60,50,35,40,1001,220,32,0,55,0,0,0,     SOULIK
2018082212, TY,34,145,135,110,135,1001,220,30,0,50,0,0,0,     SOULIK
2018082212, TY,50,80,70,55,70,1001,220,30,0,50,0,0,0,     SOULIK
2018082212, TY,64,40,35,30,35,1001,220,30,0,50,0,0,0,     SOULIK
2018082218, TY,34,135,135,105,120,1001,215,35,0,70,0,0,0,     SOULIK
2018082218, TY,50,70,70,50,60,1001,215,35,0,70,0,0,0,     SOULIK
2018082218, TY,64,35,35,25,30,1001,215,35,0,70,0,0,0,     SOULIK
2018082300, TY,34,135,135,120,125,999,185,40,0,0,0,0,0,     SOULIK
2018082300, TY,50,75,70,50,65,999,185,40,0,0,0,0,0,     SOULIK
2018082300, TY,64,40,35,25,35,999,185,40,0,0,0,0,0,     SOULIK
2018082306, TS,34,150,135,110,125,1000,200,45,0,0,0,0,0,     SOULIK
2018082306, TS,50,65,60,50,45,1000,200,45,0,0,0,0,0,     SOULIK
2018082312, TS,34,135,130,105,110,1000,200,45,0,0,0,0,0,     SOULIK
2018082312, TS,50,60,55,50,55,1000,200,45,0,0,0,0,0,     SOULIK
2018082318, TS,34,120,130,100,100,999,190,45,0,0,0,0,0,     SOULIK
2018082400, TS,34,130,150,105,110,999,180,45,0,0,0,0,0,     SOULIK
2018082406, TS,34,150,150,105,140,999,175,45,0,0,0,0,0,     SOULIK
2018082412, EX,34,185,160,135,135,999,175,45,0,0,0,0,0,     SOULIK
2018082418, EX,34,150,135,90,130,999,175,45,0,0,0,0,0,     SOULIK
2018082500, EX,34,165,95,75,85,999,175,45,0,0,0,0,0,     SOULIK
2018082506, EX,0,0,0,0,0,999,180,45,0,0,0,0,0,     SOULIK
2018082512, EX,0,0,0,0,0,999,175,45,0,0,0,0,0,     SOULIK
