YYYYMMDDHH,TY,EYE,GUSTS,MRD,VMAX,MSLP,MAXSEAS,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME
2017091512, TY,34,130,135,135,115,1006,180,25,0,0,0,0,0,      TALIM
2017091512, TY,50,70,70,70,60,1006,180,25,0,0,0,0,0,      TALIM
2017091512, TY,64,35,35,35,30,1006,180,25,0,0,0,0,0,      TALIM
2017091518, TS,34,170,170,160,150,1005,185,45,0,0,0,0,0,      TALIM
2017091518, TS,50,95,95,90,85,1005,185,45,0,0,0,0,0,      TALIM
2017091600, TS,34,175,175,165,155,1005,190,50,0,0,0,0,0,      TALIM
2017091600, TS,50,100,95,90,85,1005,190,50,0,0,0,0,0,      TALIM
2017091606, TS,34,220,175,195,200,1003,190,55,0,0,0,0,0,      TALIM
2017091606, TS,50,0,25,65,75,1003,190,55,0,0,0,0,0,      TALIM
2017091612, TS,34,225,180,200,205,1004,200,50,0,0,0,0,0,      TALIM
2017091612, TS,50,10,25,65,75,1004,200,50,0,0,0,0,0,      TALIM
2017091618, TS,34,150,180,165,135,1004,200,50,0,0,0,0,0,      TALIM
2017091618, TS,50,20,25,65,75,1004,200,50,0,0,0,0,0,      TALIM
2017091700, TS,34,140,195,165,130,1004,200,50,0,0,0,0,0,      TALIM
2017091700, TS,50,65,95,70,65,1004,200,50,0,0,0,0,0,      TALIM
2017091706, TS,34,155,205,165,130,1004,220,45,0,0,0,0,0,      TALIM
2017091706, TS,50,50,90,70,50,1004,220,45,0,0,0,0,0,      TALIM
2017091712, EX,34,180,215,155,135,1002,225,45,0,0,0,0,0,      TALIM
2017091712, EX,50,55,90,70,40,1002,225,45,0,0,0,0,0,      TALIM
2017091718, EX,34,200,255,170,165,1005,260,45,0,0,0,0,0,      TALIM
2017091718, EX,50,105,140,85,85,1005,260,45,0,0,0,0,0,      TALIM
