YYYYMMDDHH,TY,EYE,GUSTS,MRD,VMAX,MSLP,MAXSEAS,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME
2017101906, TY,64,60,70,50,50,1006,400,20,0,0,0,0,0,        LAN
2017101912, TY,34,240,280,195,210,1006,400,20,0,0,0,0,0,        LAN
2017101912, TY,50,190,215,190,120,1006,400,20,0,0,0,0,0,        LAN
2017101912, TY,64,105,120,110,65,1006,400,20,0,0,0,0,0,        LAN
2017101918, TY,34,255,280,215,215,1005,400,20,0,0,0,0,0,        LAN
2017101918, TY,50,190,215,200,120,1005,400,20,0,0,0,0,0,        LAN
2017101918, TY,64,105,120,110,65,1005,400,20,0,0,0,0,0,        LAN
2017102000, TY,34,250,280,210,220,1005,400,40,0,0,0,0,0,        LAN
2017102000, TY,50,190,215,200,120,1005,400,40,0,0,0,0,0,        LAN
2017102000, TY,64,105,120,110,65,1005,400,40,0,0,0,0,0,        LAN
2017102006, TY,34,250,280,220,230,1005,480,32,0,55,0,0,0,        LAN
2017102006, TY,50,105,105,90,80,1005,480,32,0,55,0,0,0,        LAN
2017102006, TY,64,55,55,45,45,1005,480,32,0,55,0,0,0,        LAN
2017102012, TY,34,260,285,240,225,1005,480,32,0,55,0,0,0,        LAN
2017102012, TY,50,150,165,140,130,1005,480,32,0,55,0,0,0,        LAN
2017102012, TY,64,80,90,75,70,1005,480,32,0,55,0,0,0,        LAN
2017102018, ST,34,260,270,240,260,1005,480,30,0,50,0,0,0,        LAN
2017102018, ST,50,55,170,55,55,1005,480,30,0,50,0,0,0,        LAN
2017102018, ST,64,35,35,35,35,1005,480,30,0,50,0,0,0,        LAN
2017102100, ST,34,270,270,245,285,1005,480,30,0,50,0,0,0,        LAN
2017102100, ST,50,60,170,75,65,1005,480,30,0,50,0,0,0,        LAN
2017102100, ST,64,45,50,45,45,1005,480,30,0,50,0,0,0,        LAN
2017102106, ST,34,270,270,250,290,1004,440,30,0,50,0,0,0,        LAN
2017102106, ST,50,60,170,75,65,1004,440,30,0,50,0,0,0,        LAN
2017102106, ST,64,45,60,50,50,1004,440,30,0,50,0,0,0,        LAN
2017102112, ST,34,270,280,250,290,1007,470,27,0,45,0,0,0,        LAN
2017102112, ST,50,160,180,170,155,1007,470,27,0,45,0,0,0,        LAN
2017102112, ST,64,85,95,90,85,1007,470,27,0,45,0,0,0,        LAN
2017102118, ST,34,270,280,250,290,1007,470,25,0,40,0,0,0,        LAN
2017102118, ST,50,60,100,50,50,1007,470,25,0,40,0,0,0,        LAN
2017102118, ST,64,40,40,30,30,1007,470,25,0,40,0,0,0,        LAN
2017102200, TY,34,270,280,250,290,1007,470,20,0,30,0,0,0,        LAN
2017102200, TY,50,60,100,50,50,1007,470,20,0,30,0,0,0,        LAN
2017102200, TY,64,40,40,30,30,1007,470,20,0,30,0,0,0,        LAN
2017102206, TY,34,320,390,460,445,1006,450,30,0,0,0,0,0,        LAN
2017102206, TY,50,170,200,205,125,1006,450,30,0,0,0,0,0,        LAN
2017102206, TY,64,85,115,80,55,1006,450,30,0,0,0,0,0,        LAN
2017102212, TY,34,330,430,460,405,1006,450,30,0,0,0,0,0,        LAN
2017102212, TY,50,75,170,95,100,1006,450,30,0,0,0,0,0,        LAN
2017102212, TY,64,55,65,65,55,1006,450,30,0,0,0,0,0,        LAN
2017102218, EX,34,340,420,420,405,1006,450,35,0,0,0,0,0,        LAN
2017102218, EX,50,75,170,95,100,1006,450,35,0,0,0,0,0,        LAN
2017102218, EX,64,55,65,65,55,1006,450,35,0,0,0,0,0,        LAN
2017102300, EX,34,185,270,165,125,1006,450,35,0,0,0,0,0,        LAN
2017102300, EX,50,100,155,90,65,1006,450,35,0,0,0,0,0,        LAN
