YYYYMMDDHH,TY,EYE,GUSTS,MRD,VMAX,MSLP,MAXSEAS,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME
2018102412, ST,64,75,60,35,70,1005,200,15,0,20,0,0,0,       YUTU
2018102418, ST,34,210,180,130,200,1004,210,15,0,20,0,0,0,       YUTU
2018102418, ST,50,125,105,75,115,1004,210,15,0,20,0,0,0,       YUTU
2018102418, ST,64,65,55,40,65,1004,210,15,0,20,0,0,0,       YUTU
2018102500, ST,34,195,140,135,180,1005,205,15,0,20,0,0,0,       YUTU
2018102500, ST,50,115,90,75,105,1005,205,15,0,20,0,0,0,       YUTU
2018102500, ST,64,60,50,40,55,1005,205,15,0,20,0,0,0,       YUTU
2018102506, ST,34,210,185,135,180,1004,210,5,0,10,0,0,0,       YUTU
2018102506, ST,50,120,105,75,105,1004,210,5,0,10,0,0,0,       YUTU
2018102506, ST,64,65,60,40,55,1004,210,5,0,10,0,0,0,       YUTU
2018102512, ST,34,180,160,125,160,1004,210,5,0,10,0,0,0,       YUTU
2018102512, ST,50,95,85,70,90,1004,210,5,0,10,0,0,0,       YUTU
2018102512, ST,64,55,40,35,50,1004,210,5,0,10,0,0,0,       YUTU
2018102518, ST,34,180,175,160,170,1004,210,10,0,0,0,0,0,       YUTU
2018102518, ST,50,85,85,75,75,1004,210,10,0,0,0,0,0,       YUTU
2018102518, ST,64,55,45,40,50,1004,210,10,0,0,0,0,0,       YUTU
2018102600, ST,34,200,160,150,175,1004,210,17,0,25,0,0,0,       YUTU
2018102600, ST,50,105,85,70,90,1004,210,17,0,25,0,0,0,       YUTU
2018102600, ST,64,60,60,50,50,1004,210,17,0,25,0,0,0,       YUTU
2018102606, ST,34,200,155,115,170,1003,205,10,0,25,0,0,0,       YUTU
2018102606, ST,50,105,90,60,95,1003,205,10,0,25,0,0,0,       YUTU
2018102606, ST,64,60,50,35,55,1003,205,10,0,25,0,0,0,       YUTU
2018102612, ST,34,200,170,135,190,1005,220,17,0,25,0,0,0,       YUTU
2018102612, ST,50,100,90,75,100,1005,220,17,0,25,0,0,0,       YUTU
2018102612, ST,64,65,50,45,55,1005,220,17,0,25,0,0,0,       YUTU
2018102618, ST,34,215,170,155,200,1005,210,20,0,30,0,0,0,       YUTU
2018102618, ST,50,115,95,90,110,1005,210,20,0,30,0,0,0,       YUTU
2018102618, ST,64,75,60,50,65,1005,210,20,0,30,0,0,0,       YUTU
2018102700, ST,34,215,170,160,205,1004,210,17,0,25,0,0,0,       YUTU
2018102700, ST,50,120,95,85,115,1004,210,17,0,25,0,0,0,       YUTU
2018102700, ST,64,75,55,45,70,1004,210,17,0,25,0,0,0,       YUTU
2018102706, ST,34,220,170,165,215,1004,215,20,0,30,0,0,0,       YUTU
2018102706, ST,50,125,95,85,115,1004,215,20,0,30,0,0,0,       YUTU
2018102706, ST,64,75,40,45,75,1004,215,20,0,30,0,0,0,       YUTU
2018102712, ST,34,215,165,160,210,1005,210,20,0,30,0,0,0,       YUTU
2018102712, ST,50,110,95,85,105,1005,210,20,0,30,0,0,0,       YUTU
2018102712, ST,64,70,45,35,65,1005,210,20,0,30,0,0,0,       YUTU
2018102718, ST,34,195,150,160,200,1005,210,22,0,35,0,0,0,       YUTU
2018102718, ST,50,110,85,90,115,1005,210,22,0,35,0,0,0,       YUTU
2018102718, ST,64,60,45,50,65,1005,210,22,0,35,0,0,0,       YUTU
2018102800, ST,34,200,160,175,255,1004,220,30,0,50,0,0,0,       YUTU
2018102800, ST,50,85,85,85,135,1004,220,30,0,50,0,0,0,       YUTU
2018102800, ST,64,55,40,40,70,1004,220,30,0,50,0,0,0,       YUTU
2018102806, ST,34,195,140,155,245,1003,200,27,0,45,0,0,0,       YUTU
2018102806, ST,50,100,90,80,115,1003,200,27,0,45,0,0,0,       YUTU
2018102806, ST,64,55,40,35,55,1003,200,27,0,45,0,0,0,       YUTU
2018102812, TY,34,200,145,160,240,1005,205,25,0,40,0,0,0,       YUTU
2018102812, TY,50,90,70,85,90,1005,205,25,0,40,0,0,0,       YUTU
2018102812, TY,64,50,40,50,55,1005,205,25,0,40,0,0,0,       YUTU
2018102818, TY,34,165,125,135,170,1005,205,20,0,30,0,0,0,       YUTU
2018102818, TY,50,90,65,75,95,1005,205,20,0,30,0,0,0,       YUTU
2018102818, TY,64,50,35,40,50,1005,205,20,0,30,0,0,0,       YUTU
2018102900, TY,34,150,115,140,150,1004,190,20,0,0,0,0,0,       YUTU
2018102900, TY,50,65,45,55,70,1004,190,20,0,0,0,0,0,       YUTU
2018102900, TY,64,35,25,30,35,1004,190,20,0,0,0,0,0,       YUTU
2018102906, TY,34,155,120,160,160,1004,200,20,0,30,0,0,0,       YUTU
2018102906, TY,50,50,45,50,60,1004,200,20,0,30,0,0,0,       YUTU
2018102906, TY,64,30,25,35,40,1004,200,20,0,30,0,0,0,       YUTU
2018102912, TY,34,150,115,135,150,1004,200,20,0,30,0,0,0,       YUTU
2018102912, TY,50,85,70,65,90,1004,200,20,0,30,0,0,0,       YUTU
2018102912, TY,64,45,40,35,50,1004,200,20,0,30,0,0,0,       YUTU
2018102918, TY,34,165,155,165,235,1004,200,20,0,30,0,0,0,       YUTU
2018102918, TY,50,85,85,90,135,1004,200,20,0,30,0,0,0,       YUTU
2018102918, TY,64,55,50,50,75,1004,200,20,0,30,0,0,0,       YUTU
2018103000, TY,34,140,130,165,235,1004,200,20,0,0,0,0,0,       YUTU
2018103000, TY,50,85,85,90,135,1004,200,20,0,0,0,0,0,       YUTU
2018103000, TY,64,55,45,45,75,1004,200,20,0,0,0,0,0,       YUTU
2018103006, TY,34,130,120,155,225,1005,200,20,0,0,0,0,0,       YUTU
2018103006, TY,50,70,70,75,120,1005,200,20,0,0,0,0,0,       YUTU
2018103006, TY,64,40,30,30,50,1005,200,20,0,0,0,0,0,       YUTU
2018103012, TY,34,235,125,120,220,1007,205,45,0,0,0,0,0,       YUTU
2018103012, TY,50,135,65,60,125,1007,205,45,0,0,0,0,0,       YUTU
2018103018, TS,34,235,145,145,235,1006,205,45,0,0,0,0,0,       YUTU
2018103018, TS,50,100,65,65,100,1006,205,45,0,0,0,0,0,       YUTU
2018103100, TS,34,240,110,105,205,1007,195,40,0,0,0,0,0,       YUTU
2018103100, TS,50,100,60,60,100,1007,195,40,0,0,0,0,0,       YUTU
2018103106, TS,34,250,125,100,185,1007,190,70,0,0,0,0,0,       YUTU
2018103112, TS,34,230,120,105,180,1008,175,70,0,0,0,0,0,       YUTU
2018103118, TS,34,220,120,150,185,1008,185,50,0,0,0,0,0,       YUTU
2018103118, TS,50,50,50,45,55,1008,185,50,0,0,0,0,0,       YUTU
2018110100, TS,34,130,90,70,105,1008,185,50,0,0,0,0,0,       YUTU
2018110100, TS,50,65,40,30,50,1008,185,50,0,0,0,0,0,       YUTU
2018110106, TS,34,215,100,80,135,1008,185,50,0,0,0,0,0,       YUTU
2018110112, TS,34,220,80,70,125,1008,185,50,0,0,0,0,0,       YUTU
2018110118, TS,34,220,75,95,80,1011,140,30,0,0,0,0,0,       YUTU
2018110200, TS,34,280,60,90,65,1012,130,30,0,0,0,0,0,       YUTU
2018110206, TS,34,325,0,85,70,1012,115,30,0,0,0,0,0,       YUTU
2018110212, TD,0,0,0,0,0,1013,90,30,0,0,0,0,0,       YUTU
2018110218, DB,0,0,0,0,0,1013,90,30,0,0,0,0,0,       YUTU
2018110300, DB,0,0,0,0,0,1013,90,30,0,0,0,0,0,       YUTU
2018110306, DB,0,0,0,0,0,1013,90,30,0,0,0,0,0,       YUTU
