YYYYMMDDHH,TY,EYE,GUSTS,MRD,VMAX,MSLP,MAXSEAS,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,STORMNAME
2018092712, TY,34,210,200,185,220,1000,245,37,0,65,0,0,0,      TRAMI
2018092712, TY,50,115,120,110,110,1000,245,37,0,65,0,0,0,      TRAMI
2018092712, TY,64,55,60,60,55,1000,245,37,0,65,0,0,0,      TRAMI
2018092718, TY,34,200,190,170,195,1001,215,30,0,50,0,0,0,      TRAMI
2018092718, TY,50,105,95,90,95,1001,215,30,0,50,0,0,0,      TRAMI
2018092718, TY,64,55,50,45,50,1001,215,30,0,50,0,0,0,      TRAMI
2018092800, TY,34,210,190,170,195,1002,230,40,0,70,0,0,0,      TRAMI
2018092800, TY,50,130,115,105,120,1002,230,40,0,70,0,0,0,      TRAMI
2018092800, TY,64,70,65,60,65,1002,230,40,0,70,0,0,0,      TRAMI
2018092806, TY,34,235,215,180,220,1002,245,42,0,75,0,0,0,      TRAMI
2018092806, TY,50,135,130,100,125,1002,245,42,0,75,0,0,0,      TRAMI
2018092806, TY,64,75,70,55,70,1002,245,42,0,75,0,0,0,      TRAMI
2018092812, TY,34,240,235,190,215,1003,245,55,0,100,0,0,0,      TRAMI
2018092812, TY,50,140,135,105,115,1003,245,55,0,100,0,0,0,      TRAMI
2018092812, TY,64,80,75,65,70,1003,245,55,0,100,0,0,0,      TRAMI
2018092818, TY,34,245,235,200,215,1006,400,47,0,85,0,0,0,      TRAMI
2018092818, TY,50,115,125,90,110,1006,400,47,0,85,0,0,0,      TRAMI
2018092818, TY,64,65,65,45,60,1006,400,47,0,85,0,0,0,      TRAMI
2018092900, TY,34,240,240,210,220,1006,410,45,0,80,0,0,0,      TRAMI
2018092900, TY,50,135,130,100,120,1006,410,45,0,80,0,0,0,      TRAMI
2018092900, TY,64,90,80,65,80,1006,410,45,0,80,0,0,0,      TRAMI
2018092906, TY,34,250,240,220,225,1004,255,50,0,90,0,0,0,      TRAMI
2018092906, TY,50,145,140,120,135,1004,255,50,0,90,0,0,0,      TRAMI
2018092906, TY,64,80,75,65,75,1004,255,50,0,90,0,0,0,      TRAMI
2018092912, TY,34,245,240,230,220,1005,260,45,0,80,0,0,0,      TRAMI
2018092912, TY,50,115,120,115,120,1005,260,45,0,80,0,0,0,      TRAMI
2018092912, TY,64,70,65,55,55,1005,260,45,0,80,0,0,0,      TRAMI
2018092918, TY,34,245,255,225,215,1005,410,50,0,90,0,0,0,      TRAMI
2018092918, TY,50,140,145,130,120,1005,410,50,0,90,0,0,0,      TRAMI
2018092918, TY,64,75,80,70,65,1005,410,50,0,90,0,0,0,      TRAMI
2018093000, TY,34,245,275,250,220,1004,430,45,0,80,0,0,0,      TRAMI
2018093000, TY,50,185,205,165,145,1004,430,45,0,80,0,0,0,      TRAMI
2018093000, TY,64,125,135,100,90,1004,430,45,0,80,0,0,0,      TRAMI
2018093006, TY,34,230,270,245,215,1001,260,35,0,60,0,0,0,      TRAMI
2018093006, TY,50,130,155,140,120,1001,260,35,0,60,0,0,0,      TRAMI
2018093006, TY,64,70,75,60,65,1001,260,35,0,60,0,0,0,      TRAMI
2018093012, EX,34,220,265,240,210,996,210,40,0,0,0,0,0,      TRAMI
2018093012, EX,50,105,140,115,80,996,210,40,0,0,0,0,0,      TRAMI
2018093012, EX,64,55,75,60,45,996,210,40,0,0,0,0,0,      TRAMI
2018093018, EX,34,215,270,230,145,993,190,20,0,0,0,0,0,      TRAMI
2018093018, EX,50,100,125,100,80,993,190,20,0,0,0,0,0,      TRAMI
2018100100, EX,34,225,300,230,55,993,190,20,0,0,0,0,0,      TRAMI
